,Name,URL,Phone,Latitude,Longitude,Address,City,State,ZIP,Vertical,Rating,Review Count,Yelp ID,Review1,Review2,Review3,Vertical1,Vertical2,Vertical3,Reviews,polarity,subjectivity,Word1,Word2,Word3,Word4,Word5
126,Pappalecco,https://www.yelp.com/biz/pappalecco-san-diego-3?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16199065566,32.7448156292173,-117.160632347816,3650 5th Ave,San Diego,CA,92103,"Coffee & Tea, Gelato, Italian",4.5,840,IMeHyi4f9WMdz3_zRAPtAQ,The Prosciutto/Egg/Mozzarella croissant is AMAZING! Even my kid that doesn't like eggs enjoys this one. All the flavors go great together.,Do you like espresso?  How about gelato?  Put the two together and go get yourself an afogato!  When you walk into the shop you can choose from about a...,"Pappalecco has authentic Italian gelato and has some of the best gelato throughout San Diego! For the small cup, you can get up to 2 flavors. I got the...",Coffee & Tea,Gelato,Italian,the prosciuttoeggmozzarella croissant is amazing even my kid that doesnt like eggs enjoys this one all the flavors go great together do you like espresso  how about gelato  put the two together and go get yourself an afogato  when you walk into the shop you can choose from about a pappalecco has authentic italian gelato and has some of the best gelato throughout san diego for the small cup you can get up to  flavors i got the,0.4416666666666667,0.5166666666666666,gelato,flavor,like,ha,san
127,Piazza 1909,https://www.yelp.com/biz/piazza-1909-la-jolla?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18584123108,32.84401,-117.27458,7731 Fay Ave,La Jolla,CA,92037,"Italian, Pizza, Venues & Event Spaces",4.5,363,zpvpdmH2F4D1MtdV-GJkkQ,Piazza has recently updated their website to accept takeout and delivery orders directly from them. I had no idea that they delivered locally (without an...,The takeout food was delicious and a nice break during the Coronavirus shutdown. They even included the bread and marinara sauce that is normally on the...,"Fist time in and won't be the last. I don't live around here but if I am in the area I'll definitely be back. 


The food was so good! The service was great!",Italian,Pizza,Venues & Event Spaces,piazza has recently updated their website to accept takeout and delivery orders directly from them i had no idea that they delivered locally without an the takeout food was delicious and a nice break during the coronavirus shutdown they even included the bread and marinara sauce that is normally on the fist time in and wont be the last i dont live around here but if i am in the area ill definitely be back the food was so good the service was great,0.24886363636363637,0.5180555555555556,takeout,food,sauce,recently,good
128,Trattoria Ponte Vecchio,https://www.yelp.com/biz/trattoria-ponte-vecchio-del-mar?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18582599063,32.933097,-117.252733,2334 Carmel Valley Rd,Del Mar,CA,92014,"Italian, Seafood, Pizza",4.0,295,_D8Z-If-lsmaFOMtP-6Z3Q,Rob was kind enough to deliver the order himself during a global pandemic. He also followed social distancing rules by leaving the order right at my door...,Came down to this restaurant for a family members birthday and we had a large party of 10. The staff here was able to handle us with ease. And my family is...,My coworkers and I made a reservation to try this place out on a Tuesday night. It wasn't as busy as I thought it would be. We were greeted and seated...,Italian,Seafood,Pizza,rob was kind enough to deliver the order himself during a global pandemic he also followed social distancing rules by leaving the order right at my door came down to this restaurant for a family members birthday and we had a large party of  the staff here was able to handle us with ease and my family is my coworkers and i made a reservation to try this place out on a tuesday night it wasnt as busy as i thought it would be we were greeted and seated,0.17530864197530865,0.4049823633156966,order,family,wasnt,birthday,staff
129,Buca di Beppo Italian Restaurant,https://www.yelp.com/biz/buca-di-beppo-italian-restaurant-san-diego-4?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192337272,32.7128951,-117.1590946,705 6th Ave,San Diego,CA,92101,Italian,3.0,815,i46yuYrEGtryVbi3Az2YtA,"This review is for 3 visits I had before coronavirus paramedic.
Deposit the -5 star reviews, I still like this place! 
One of my visit was on my birthday...",In my haste to gain as much weight as I possibly can during this Covid lockdown I have been ordering a lot of takeout and delivery... or is it because I...,I was really excited to eat here for the first time because I've always heard good things...BUT that wasn't the case. I went with a large group for a...,Italian,None,None,this review is for  visits i had before coronavirus paramedicdeposit the  star reviews i still like this place one of my visit was on my birthday in my haste to gain as much weight as i possibly can during this covid lockdown i have been ordering a lot of takeout and delivery or is it because i i was really excited to eat here for the first time because ive always heard good thingsbut that wasnt the case i went with a large group for a,0.28988095238095235,0.5519841269841269,visit,review,case,ive,birthday
130,La Pizzeria Arrivederci,https://www.yelp.com/biz/la-pizzeria-arrivederci-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16195420293,32.7467521270255,-117.161443162583,3789 4th Ave,San Diego,CA,92103,"Pizza, Italian",4.0,219,RD4Dc9bMmcvs8LLT-ZEedA,"One of the best pizzas in San Diego.
Cozy and not busy. Staff is very friendly and for dishes requests they can make it happen.
Pasta is also good.",My girlfriend and I decided to give this place a shot after living near it for over a year. We went in right as they opened at 5pm on Thursday and there was...,High Quality Neighborhood Pizza place.  Good pricing/Great Pizza and my favorite Spaghetti Carbonara on this planet!!!!  Obviously I haven't been off the...,Pizza,Italian,None,one of the best pizzas in san diegocozy and not busy staff is very friendly and for dishes requests they can make it happenpasta is also good my girlfriend and i decided to give this place a shot after living near it for over a year we went in right as they opened at  on thursday and there was high quality neighborhood pizza place  good pricinggreat pizza and my favorite spaghetti carbonara on this planet  obviously i havent been off the,0.3883214285714286,0.5425714285714285,pizza,good,place,best,year
131,Mr Moto Pizza,https://www.yelp.com/biz/mr-moto-pizza-san-diego-7?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+18584900501,32.7986736693761,-117.255947832627,4653 Mission Blvd,San Diego,CA,92109,"Pizza, Italian",4.5,615,Q6N4rqLht_R1k7k-DEY15g,"Mr moto is one of my fave places in pb! We placed a pick up order tonight with a half and half pizza, calzone and house salads and everything was perfect...","I really like the OB location! Came one night for dinner with my boyfriend and we LOVED IT! The salads are huge and BOMB, the calzone is wow... BOMB. All...","I had been ordering from there and it was ok.  But then I somehow got mixed up in some scam some drivers were pulling, and I got blamed for taking part....",Pizza,Italian,None,mr moto is one of my fave places in pb we placed a pick up order tonight with a half and half pizza calzone and house salads and everything was perfect i really like the ob location came one night for dinner with my boyfriend and we loved it the salads are huge and bomb the calzone is wow bomb all i had been ordering from there and it was ok  but then i somehow got mixed up in some scam some drivers were pulling and i got blamed for taking part,0.2851851851851852,0.5537037037037036,half,calzone,salad,bomb,got
132,Bambino's Pizzaria & Deli,https://www.yelp.com/biz/bambinos-pizzaria-and-deli-san-diego-5?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194759600,32.6957636,-117.0288144,7720 Paradise Valley Rd,San Diego,CA,92139,Pizza,4.5,424,542XELpfKHPkxZ7lOoef2A,"I've been going to Bambino's for a few years already and I can say this place has never disappointed!

Pizza is always hot & fresh! 

I recently ordered a...",I want to order a calzone through GrubHub from bambinos but the description says pizza in the picture shows a calzone. I want a calzone but I'm not sure? I...,Paradise Hills. Been here a couple of times. Lots of parking in front. Great food selection. Prices are good for what you get. Always best to calls ahead....,Pizza,None,None,ive been going to bambinos for a few years already and i can say this place has never disappointedpizza is always hot  fresh i recently ordered a i want to order a calzone through grubhub from bambinos but the description says pizza in the picture shows a calzone i want a calzone but im not sure i paradise hills been here a couple of times lots of parking in front great food selection prices are good for what you get always best to calls ahead,0.325,0.5298611111111111,calzone,bambino,want,say,couple
133,Ottavio's Italian Restaurant,https://www.yelp.com/biz/ottavios-italian-restaurant-lakeside?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16194432165,32.85747,-116.92348,12440 Woodside Ave,Lakeside,CA,92040,"Italian, Pizza, Wine Bars",4.5,257,8BtIyd5qeyuYYkacfciTOw,So great!  We ordered to go since the whole Coronavirus has shut down restaurants.  The first thing was the sweet girl that answered the phone to take our...,Walking in the door was every indication of what was to come!  The aroma from the woodfired pizza oven was amazing.  We were greeted by three different...,So I've been living in El Cajon for four years now and I was very curious about this place being that I am from New Jersey and Have had a lot of Italian...,Italian,Pizza,Wine Bars,so great  we ordered to go since the whole coronavirus has shut down restaurants  the first thing was the sweet girl that answered the phone to take our walking in the door was every indication of what was to come  the aroma from the woodfired pizza oven was amazing  we were greeted by three different so ive been living in el cajon for four years now and i was very curious about this place being that i am from new jersey and have had a lot of italian,0.2050808080808081,0.5376767676767676,restaurant,pizza,phone,place,door
134,Venice Pizza House,https://www.yelp.com/biz/venice-pizza-house-san-diego?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16192832333,32.754955291748,-117.121528625488,3333 El Cajon Blvd,San Diego,CA,92104,"Pizza, Italian",4.0,373,1idrlidSl70i2_fzUOBhvQ,"Ordered here on Saturday during the COVID-19 ""stay home"" order and let me just say this pizza and salad made our stay-at-home date night the best night in....","We ordered spaghetti and pizza for our family and they did a wonderful job. 

This is also the order I became a grub hub fan and order through the app was...","Let me do you a favor dear chefs; BREAKING NEWS: there is NO cream in real classic Alfredo, so please cut the cream and do it right Venice!

"" fettuccine...",Pizza,Italian,None,ordered here on saturday during the  stay home order and let me just say this pizza and salad made our stayathome date night the best night in we ordered spaghetti and pizza for our family and they did a wonderful job this is also the order i became a grub hub fan and order through the app was let me do you a favor dear chefs breaking news there is no cream in real classic alfredo so please cut the cream and do it right venice fettuccine,0.6339285714285714,0.5214285714285715,order,night,cream,ordered,let
135,Italgo Pasta Bar,https://www.yelp.com/biz/italgo-pasta-bar-chula-vista?adjust_creative=2ZRU-g9WGETJ5K3NcSnhrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2ZRU-g9WGETJ5K3NcSnhrQ,+16196518247,32.626320112625,-117.087480984628,635 Broadway,Chula Vista,CA,91910,Italian,4.5,238,u8cQgWxKM8xNcNxPHpjjyA,We discovered this hidden gem a few years ago on Yelp. We wanted good Italian food at a reasonable price close to us. We got way more than that. The food is...,Everything was delicious.  Found them in this quarantine time and def will go back. All the sauces were so good. The bread was good and perfect to dip and...,"Saw this place on this app, so I decided to give it a try tonight. By the time I went inside I got surprised. The place is small, but elegant. I ordered the...",Italian,None,None,we discovered this hidden gem a few years ago on yelp we wanted good italian food at a reasonable price close to us we got way more than that the food is everything was delicious  found them in this quarantine time and def will go back all the sauces were so good the bread was good and perfect to dip and saw this place on this app so i decided to give it a try tonight by the time i went inside i got surprised the place is small but elegant i ordered the,0.3416666666666667,0.5452380952380953,good,time,got,place,food
